"Del","Vin","Pkg","Cst","Mil","Dom","Haz","Car"
12.3,10,5,11,2085,"C","N","M-Press Delivery"
7.4,10,3,10,1220,"I","N","M-Press Delivery"
10.3,11,4,7,1386,"C","N","Fed Post"
14.8,12,6,9,2244,"C","H","Fed Post"
8.7,25,4,5,1505,"C","N","M-Press Delivery"
10.8,13,3,8,1489,"I","N","Fed Post"
10.3,7,4,5,1937,"C","N","M-Press Delivery"
14.2,17,3,5,2097,"C","N","Fed Post"
12.3,11,1,5,2073,"C","H","M-Press Delivery"
12.8,14,7,12,1352,"C","H","Fed Post"
9.2,9,5,15,1131,"I","N","Fed Post"
8.2,13,5,14,1106,"C","N","M-Press Delivery"
5.9,14,4,7,979,"C","H","Fed Post"
10.9,10,6,11,2161,"C","N","M-Press Delivery"
10.7,13,4,9,2361,"C","N","M-Press Delivery"
12.4,10,3,8,1570,"I","N","Fed Post"
7.8,12,5,11,1142,"C","N","M-Press Delivery"
13.3,15,1,7,2232,"I","N","Fed Post"
13.8,7,11,9,2145,"C","N","Fed Post"
7.6,11,1,14,1334,"I","N","Fed Post"
10.8,9,4,7,1675,"I","N","M-Press Delivery"
5.9,13,3,8,1331,"C","N","M-Press Delivery"
10.4,13,2,8,1520,"I","N","M-Press Delivery"
7.3,15,2,13,1208,"C","H","M-Press Delivery"
9.4,13,7,8,1724,"C","N","Fed Post"
7.2,7,2,10,1309,"C","N","M-Press Delivery"
10.7,16,4,8,1664,"C","N","Fed Post"
9.1,9,6,13,1730,"C","N","M-Press Delivery"
8.6,15,4,6,1969,"I","N","M-Press Delivery"
7.1,17,2,6,1419,"C","N","M-Press Delivery"
15.5,20,3,13,2830,"C","H","M-Press Delivery"
9.7,14,7,8,2012,"C","N","M-Press Delivery"
6.8,6,1,6,924,"I","H","M-Press Delivery"
13.8,13,2,12,1716,"C","N","Fed Post"
13,14,3,7,1859,"I","N","Fed Post"
12.3,17,3,3,1846,"C","N","Fed Post"
8.4,13,6,9,1739,"C","N","M-Press Delivery"
10.5,11,6,7,1435,"I","H","Fed Post"
10.4,14,9,9,1660,"C","N","M-Press Delivery"
6.8,15,8,11,1038,"C","H","M-Press Delivery"
6.6,8,3,7,1322,"C","N","M-Press Delivery"
7.5,16,2,4,1681,"C","N","Fed Post"
8.9,12,9,11,1427,"C","N","M-Press Delivery"
9.6,18,5,11,1612,"I","N","Fed Post"
12.2,6,1,7,1954,"C","H","M-Press Delivery"
8.7,11,2,10,1156,"C","N","Fed Post"
15.7,10,4,12,2295,"C","N","Fed Post"
10.8,11,3,11,1512,"I","N","M-Press Delivery"
8,17,5,2,1877,"C","N","M-Press Delivery"
12,20,1,9,1661,"C","H","M-Press Delivery"
10.1,12,4,7,1004,"C","H","Fed Post"
8.4,13,3,7,1205,"C","H","Fed Post"
5.6,17,1,12,969,"C","H","M-Press Delivery"
10.7,12,8,9,1381,"C","N","Fed Post"
8.9,13,2,10,883,"C","H","Fed Post"
7.3,8,6,7,1619,"C","N","M-Press Delivery"
14.6,13,3,7,1790,"C","H","Fed Post"
7.2,10,3,10,1498,"C","N","M-Press Delivery"
7.5,17,3,6,1680,"I","N","M-Press Delivery"
14.1,10,5,10,2035,"C","N","Fed Post"
12.7,12,4,7,2678,"C","H","M-Press Delivery"
10.7,16,8,10,2003,"C","N","M-Press Delivery"
8.6,12,3,6,1639,"C","N","M-Press Delivery"
8.4,13,4,9,1803,"I","H","M-Press Delivery"
17.7,13,7,15,2839,"I","H","Fed Post"
9.9,13,2,11,1407,"C","N","M-Press Delivery"
11.7,14,6,7,1509,"C","N","Fed Post"
7.7,15,5,10,1521,"C","H","M-Press Delivery"
12.4,20,3,13,1981,"C","N","Fed Post"
7.3,12,5,12,1382,"I","N","M-Press Delivery"
9.3,19,5,8,1316,"C","N","Fed Post"
13,13,2,11,1829,"I","H","Fed Post"
10.5,15,3,11,1589,"C","H","Fed Post"
7.1,13,3,13,1522,"I","N","M-Press Delivery"
9.9,19,1,7,1549,"I","N","M-Press Delivery"
6.2,8,4,5,1033,"C","N","M-Press Delivery"
11.4,14,3,12,2215,"C","H","M-Press Delivery"
10.8,12,6,9,1686,"C","N","M-Press Delivery"
9.5,12,3,12,1249,"C","H","Fed Post"
10.5,12,2,13,2059,"C","H","M-Press Delivery"
7.9,12,5,8,1246,"C","N","Fed Post"
11.7,21,4,16,1489,"C","H","Fed Post"
11.2,15,3,8,2438,"C","N","Fed Post"
7.7,8,3,8,1447,"C","N","M-Press Delivery"
10.7,11,4,11,1448,"C","N","Fed Post"
10.5,10,7,4,1518,"I","H","Fed Post"
8.4,13,5,5,1456,"C","N","M-Press Delivery"
11.8,16,8,7,1495,"I","N","Fed Post"
6,10,4,8,1263,"C","N","M-Press Delivery"
9.8,15,2,11,2141,"C","N","M-Press Delivery"
15.5,12,6,9,2018,"C","N","Fed Post"
9.8,12,3,11,1842,"I","N","M-Press Delivery"
8.4,15,1,5,998,"C","H","Fed Post"
3.2,11,5,5,700,"C","N","M-Press Delivery"
11.3,13,3,11,1954,"I","N","M-Press Delivery"
14.7,5,1,4,2068,"C","N","Fed Post"
8.5,18,6,8,1513,"I","H","M-Press Delivery"
8.4,7,6,11,1488,"C","N","M-Press Delivery"
6,8,5,6,626,"C","N","M-Press Delivery"
7.3,19,7,8,923,"C","H","M-Press Delivery"
5.4,11,1,11,381,"C","N","Fed Post"
4.8,12,4,8,893,"C","N","M-Press Delivery"
9.9,7,5,9,1773,"C","N","M-Press Delivery"
12.4,11,4,7,1907,"C","N","M-Press Delivery"
11.9,13,6,6,1597,"I","N","Fed Post"
9.9,10,5,11,1666,"I","N","M-Press Delivery"
4.3,10,2,8,734,"C","H","M-Press Delivery"
8.1,15,1,4,790,"C","H","Fed Post"
8.8,16,2,11,1556,"C","N","M-Press Delivery"
8.3,12,3,10,1897,"C","N","M-Press Delivery"
3.5,12,3,11,178,"I","H","M-Press Delivery"
14.7,12,2,12,2335,"C","H","Fed Post"
14,17,6,13,1654,"C","N","Fed Post"
10.1,22,4,10,1788,"C","N","Fed Post"
14.7,16,1,11,2069,"I","N","Fed Post"
4.3,17,3,7,1374,"C","N","M-Press Delivery"
16.3,12,3,8,2604,"C","N","Fed Post"
11.1,12,4,12,1718,"C","H","Fed Post"
10.3,14,4,11,912,"C","N","Fed Post"
9.6,13,4,10,1656,"I","N","M-Press Delivery"
6.1,10,4,5,830,"C","N","M-Press Delivery"
13.4,9,4,9,1962,"C","N","Fed Post"
10.8,11,1,11,1665,"I","N","Fed Post"
11.4,17,4,11,1616,"C","H","Fed Post"
14,16,1,8,1597,"I","N","Fed Post"
12.9,10,7,16,1978,"C","N","Fed Post"
10.8,14,2,9,1796,"C","N","M-Press Delivery"
9.8,17,3,7,1518,"C","H","Fed Post"
13.6,11,3,9,2329,"C","N","M-Press Delivery"
12.8,15,6,10,2086,"I","H","M-Press Delivery"
7.6,13,1,13,1005,"C","H","Fed Post"
13.8,11,5,10,1897,"I","N","Fed Post"
19.3,22,2,9,2092,"C","H","Fed Post"
6,14,4,6,836,"C","N","Fed Post"
8.3,15,7,11,1419,"I","N","M-Press Delivery"
7.9,9,4,10,1139,"C","H","Fed Post"
9.6,11,5,6,1503,"C","N","M-Press Delivery"
7.3,10,1,13,1079,"C","N","Fed Post"
14.5,9,5,11,1802,"I","N","Fed Post"
12,14,4,8,2304,"I","N","M-Press Delivery"
7.4,11,6,7,770,"C","H","Fed Post"
10.9,12,6,6,1326,"C","N","Fed Post"
13.2,16,4,10,2306,"I","N","M-Press Delivery"
14.6,11,5,17,2179,"I","N","Fed Post"
13.3,15,3,3,1524,"C","H","Fed Post"
14,16,3,10,2043,"C","N","M-Press Delivery"
13.4,10,3,12,1711,"I","H","M-Press Delivery"
12,17,3,14,2288,"C","N","M-Press Delivery"
6.6,15,4,9,1331,"C","N","M-Press Delivery"
13.7,12,3,16,1794,"I","H","Fed Post"
8.1,10,1,7,950,"C","N","Fed Post"
10.8,10,7,7,1427,"I","N","M-Press Delivery"
6.2,12,2,4,1009,"C","N","M-Press Delivery"
8.2,12,3,10,996,"I","H","M-Press Delivery"
9.9,16,6,12,950,"C","H","Fed Post"
15.6,12,4,6,2468,"C","N","Fed Post"
9.5,14,4,9,1565,"C","N","M-Press Delivery"
13,13,4,8,1976,"C","N","Fed Post"
13.3,13,6,13,1971,"I","N","Fed Post"
16.2,13,2,11,2566,"I","N","Fed Post"
4.6,14,6,9,627,"C","N","M-Press Delivery"
5.5,6,4,8,1323,"C","N","M-Press Delivery"
10,7,5,6,1614,"C","N","M-Press Delivery"
11,12,1,8,1938,"C","N","Fed Post"
8.4,10,3,3,1486,"C","N","M-Press Delivery"
8.1,14,7,9,1402,"C","N","M-Press Delivery"
15.1,9,1,9,2209,"C","N","Fed Post"
10.9,10,1,5,1365,"C","N","Fed Post"
11.2,12,4,5,1775,"C","N","M-Press Delivery"
5.8,11,4,8,1066,"C","N","M-Press Delivery"
8.4,9,7,9,829,"C","N","Fed Post"
14.1,11,5,9,2275,"C","N","Fed Post"
13.4,9,4,13,1768,"I","N","Fed Post"
11.1,14,8,8,1741,"C","H","M-Press Delivery"
9.5,11,4,10,1725,"C","N","Fed Post"
12.5,13,4,7,1947,"C","N","Fed Post"
15.3,10,2,9,2664,"I","N","M-Press Delivery"
8.2,7,3,5,1522,"C","N","M-Press Delivery"
10.5,15,4,7,1335,"C","N","Fed Post"
14.6,15,2,8,2577,"C","N","Fed Post"
8.9,11,4,8,1554,"C","N","M-Press Delivery"
8.1,12,6,13,1376,"C","N","Fed Post"
9.7,14,8,9,1167,"C","N","Fed Post"
8.5,15,5,10,1114,"I","N","Fed Post"
12.3,12,6,14,1560,"I","N","Fed Post"
6.1,12,6,8,1316,"I","N","M-Press Delivery"
12.3,10,4,8,1711,"I","N","Fed Post"
13.7,11,2,10,2501,"C","N","M-Press Delivery"
12.4,12,2,13,2200,"C","N","M-Press Delivery"
2.9,12,4,15,347,"I","N","Fed Post"
11.2,13,3,13,1986,"I","N","M-Press Delivery"
8.2,16,4,9,756,"C","N","Fed Post"
6.9,15,2,8,851,"C","N","M-Press Delivery"
9.8,7,5,11,1586,"I","N","M-Press Delivery"
7.9,20,5,14,1257,"C","N","M-Press Delivery"
8.4,10,6,10,1680,"C","N","M-Press Delivery"
6.4,13,1,6,972,"C","N","M-Press Delivery"
7.7,12,4,9,1043,"I","N","M-Press Delivery"
9.6,18,5,6,1914,"I","N","Fed Post"
8.2,10,3,11,939,"C","H","Fed Post"
11.8,14,5,10,1406,"I","H","Fed Post"
7.3,17,3,9,700,"I","N","M-Press Delivery"
7.5,16,1,8,1400,"C","N","M-Press Delivery"
15,9,5,11,2191,"I","H","Fed Post"
12.5,14,4,9,2099,"I","N","M-Press Delivery"
10,12,10,10,1692,"C","N","M-Press Delivery"
13.8,14,4,4,2335,"C","N","M-Press Delivery"
11.8,9,2,11,2016,"I","N","M-Press Delivery"
5.3,11,3,9,550,"C","N","Fed Post"
9.1,11,1,5,849,"C","N","Fed Post"
9.5,13,2,9,1200,"C","N","M-Press Delivery"
5.9,19,2,8,1493,"C","N","M-Press Delivery"
12.6,16,3,9,1997,"C","N","Fed Post"
7.3,15,1,10,943,"C","N","M-Press Delivery"
13.4,16,1,9,2138,"I","N","Fed Post"
4,11,4,13,848,"I","H","M-Press Delivery"
7.6,15,4,9,1406,"C","N","M-Press Delivery"
14.5,11,6,12,2119,"C","N","Fed Post"
10.9,8,7,6,1607,"C","N","Fed Post"
7.6,15,6,9,1423,"C","N","M-Press Delivery"
13.3,8,4,8,2114,"I","H","M-Press Delivery"
10.5,16,5,13,1727,"I","H","M-Press Delivery"
7.3,9,4,10,846,"C","N","Fed Post"
16.7,18,1,10,1923,"C","N","Fed Post"
13.9,12,3,15,1721,"I","H","Fed Post"
9.5,10,6,10,1462,"C","N","M-Press Delivery"
14.4,16,3,9,2396,"I","N","M-Press Delivery"
2.5,13,4,5,576,"C","N","M-Press Delivery"
13,9,3,5,2178,"C","N","M-Press Delivery"
10.6,19,3,2,1197,"C","N","Fed Post"
12.6,7,4,9,1836,"C","H","Fed Post"
8.9,8,4,8,1288,"I","N","M-Press Delivery"
9.2,12,2,11,1427,"I","N","Fed Post"
15.1,8,4,5,2027,"I","H","Fed Post"
12.3,9,4,11,2236,"C","N","M-Press Delivery"
10.8,10,6,6,1659,"I","N","Fed Post"
2.7,10,3,13,801,"C","N","M-Press Delivery"
11.3,16,2,16,1389,"C","N","M-Press Delivery"
9.1,13,6,4,1667,"C","N","M-Press Delivery"
7.9,12,3,9,1203,"C","N","M-Press Delivery"
10.8,8,2,15,1196,"C","N","Fed Post"
11.8,9,1,10,1869,"C","N","M-Press Delivery"
10.7,10,5,4,1841,"I","N","M-Press Delivery"
12.9,12,5,9,1884,"I","N","Fed Post"
17.2,9,1,9,2581,"C","N","Fed Post"
16.4,10,2,4,2416,"C","N","Fed Post"
14.3,15,2,11,1937,"I","N","Fed Post"
8.9,17,5,7,1209,"I","N","M-Press Delivery"
10.9,12,2,10,1200,"C","N","Fed Post"
7.3,10,10,6,1360,"C","N","M-Press Delivery"
13.7,10,4,12,1760,"I","H","Fed Post"
7.2,13,3,11,1570,"C","N","M-Press Delivery"
14.2,7,3,4,1925,"I","H","Fed Post"
13.3,11,4,11,1780,"I","N","Fed Post"
10.7,13,6,5,1826,"C","N","Fed Post"
17.2,7,2,11,2532,"C","H","Fed Post"
10.6,13,3,6,1600,"C","H","M-Press Delivery"
13.2,17,7,9,1229,"I","N","Fed Post"
13.3,13,6,14,1514,"C","N","Fed Post"
14.5,16,4,7,2564,"C","N","Fed Post"
9.6,13,10,15,1368,"I","N","M-Press Delivery"
8.8,12,5,5,1142,"C","N","M-Press Delivery"
11.7,15,8,6,1613,"C","H","Fed Post"
12.3,11,3,7,1843,"C","N","Fed Post"
10.2,11,7,8,1441,"C","N","Fed Post"
15.5,10,6,9,2133,"C","N","Fed Post"
10.1,11,5,7,899,"C","N","Fed Post"
13.6,16,5,6,2233,"C","H","Fed Post"
14.9,12,1,12,2060,"I","H","Fed Post"
3.7,10,4,11,1009,"C","N","M-Press Delivery"
8.7,13,3,8,1196,"C","N","Fed Post"
9.4,18,4,9,1834,"C","N","M-Press Delivery"
12.4,14,4,13,1939,"C","H","Fed Post"
16.8,7,3,5,2289,"C","N","Fed Post"
7.5,17,4,17,1826,"C","N","M-Press Delivery"
14.5,19,3,9,2148,"I","N","M-Press Delivery"
12.9,10,2,7,1826,"C","N","M-Press Delivery"
10.6,10,3,10,1864,"C","H","M-Press Delivery"
6.4,21,1,8,1303,"I","N","M-Press Delivery"
16.4,12,4,8,2545,"I","N","Fed Post"
14.6,19,7,9,1849,"C","H","Fed Post"
8.6,17,2,8,1531,"C","N","M-Press Delivery"
15,12,7,10,2450,"C","N","Fed Post"
10.6,16,4,9,1407,"C","N","Fed Post"
5.8,12,3,7,1154,"C","H","M-Press Delivery"
11.6,18,2,10,1941,"C","N","Fed Post"
11.8,12,3,6,1400,"C","N","Fed Post"
8.1,13,4,13,1266,"C","N","M-Press Delivery"
12.3,13,2,8,2266,"C","N","Fed Post"
9.3,8,5,8,1358,"I","N","M-Press Delivery"
8.3,15,3,7,2047,"C","N","M-Press Delivery"
6.8,18,6,8,1147,"I","N","M-Press Delivery"
14,15,4,10,1919,"I","N","Fed Post"
9.6,18,4,11,1828,"C","N","Fed Post"
12.5,13,2,15,1610,"C","N","Fed Post"
10.5,12,2,9,1647,"C","N","M-Press Delivery"
14,6,4,5,2244,"I","N","Fed Post"
15.2,10,6,11,2429,"C","N","Fed Post"
8.9,17,3,12,1470,"C","N","M-Press Delivery"
13.3,20,10,7,1781,"C","N","Fed Post"
9.2,16,1,9,1378,"I","N","M-Press Delivery"
8.1,19,1,5,1274,"I","N","Fed Post"
9.7,9,5,6,1974,"I","N","M-Press Delivery"
13,11,2,12,1857,"C","N","M-Press Delivery"
12,16,5,10,1509,"C","N","Fed Post"
13.6,18,3,7,2097,"C","N","Fed Post"
10,11,2,10,2013,"C","N","M-Press Delivery"
11.5,16,5,4,1663,"C","H","M-Press Delivery"
11.5,9,4,9,1505,"C","N","Fed Post"
11.2,16,1,9,1539,"C","N","M-Press Delivery"
13.8,7,3,11,2635,"C","N","Fed Post"
11,17,2,9,2102,"I","N","M-Press Delivery"
7,12,6,12,1109,"C","N","M-Press Delivery"
11,13,4,6,1339,"C","N","Fed Post"
12.2,9,1,8,2267,"C","N","M-Press Delivery"
12.3,15,1,14,2544,"C","N","M-Press Delivery"
13.2,15,2,15,2097,"C","N","Fed Post"
6.2,13,2,17,1307,"C","N","M-Press Delivery"
13.8,4,5,8,2072,"C","N","Fed Post"
10.9,7,4,13,1541,"I","N","Fed Post"
12,14,3,17,1486,"I","N","Fed Post"
8.5,16,4,10,2312,"C","N","M-Press Delivery"
14.6,12,7,9,2123,"I","H","Fed Post"
8.1,8,6,8,878,"C","N","Fed Post"
14.8,11,8,14,2394,"C","N","M-Press Delivery"
10.1,13,2,11,1955,"C","N","Fed Post"
10.1,12,5,9,1598,"C","N","Fed Post"
13.9,10,7,4,2145,"I","N","Fed Post"
14,22,1,8,2420,"C","N","Fed Post"
10.2,16,6,12,1587,"C","N","M-Press Delivery"
9.6,13,3,7,1633,"C","N","Fed Post"
10,15,4,10,1807,"C","H","Fed Post"
8.7,9,4,7,1390,"C","N","M-Press Delivery"
5.5,14,5,9,1211,"C","N","M-Press Delivery"
8.9,17,3,11,1024,"C","N","M-Press Delivery"
13,10,3,15,2080,"C","N","Fed Post"
14.5,7,3,11,2045,"I","N","Fed Post"
13.8,18,5,8,1581,"C","N","Fed Post"
11.3,12,2,7,1676,"C","N","M-Press Delivery"
7,20,5,9,782,"I","N","Fed Post"
7.5,7,3,5,1199,"C","H","M-Press Delivery"
12,13,5,14,1796,"C","H","M-Press Delivery"
14.1,15,4,5,2103,"I","N","Fed Post"
9.5,14,5,10,1863,"I","N","M-Press Delivery"
9,5,1,9,1225,"I","N","M-Press Delivery"
8.5,12,4,12,1466,"I","N","Fed Post"
10,6,6,7,1290,"I","H","Fed Post"
7.4,15,6,12,926,"I","N","Fed Post"
14.4,18,4,10,2267,"I","N","Fed Post"
13,16,4,7,2877,"C","N","Fed Post"
11,16,1,4,1753,"C","N","Fed Post"
6.4,10,4,5,797,"C","H","M-Press Delivery"
10.3,10,4,7,1934,"C","N","M-Press Delivery"
8,14,2,11,1232,"C","N","Fed Post"
7.3,19,1,5,1014,"C","N","Fed Post"
14.9,11,2,11,2521,"C","N","Fed Post"
15.1,16,7,12,2187,"C","N","Fed Post"
10.9,11,2,6,1503,"C","N","Fed Post"
14.8,12,5,10,2303,"C","N","M-Press Delivery"
5,19,5,8,956,"C","N","Fed Post"
9.8,17,4,12,1597,"C","N","M-Press Delivery"
7.7,16,5,12,1188,"I","H","M-Press Delivery"
10.4,13,5,9,1326,"I","N","Fed Post"
9.3,12,2,6,1871,"C","N","M-Press Delivery"
10.5,15,4,10,1842,"I","N","M-Press Delivery"
7.3,10,5,12,1018,"I","N","Fed Post"
14.3,12,5,10,1829,"I","N","Fed Post"
2.1,15,3,12,506,"C","N","M-Press Delivery"
9.7,9,4,11,1609,"I","N","M-Press Delivery"
11,13,6,10,2161,"C","N","Fed Post"
6,9,3,16,1037,"C","N","M-Press Delivery"
13,13,1,5,1387,"I","H","Fed Post"
12.8,15,3,9,1821,"C","N","Fed Post"
14.3,16,2,11,2199,"I","N","M-Press Delivery"
6.9,15,3,10,964,"I","N","Fed Post"
8.7,18,3,10,1562,"C","H","M-Press Delivery"
8.5,13,4,14,876,"I","N","Fed Post"
10.5,13,6,8,1556,"I","H","M-Press Delivery"
12.6,5,6,5,2293,"C","N","M-Press Delivery"
8.6,20,2,15,1327,"C","N","Fed Post"
12.8,15,3,9,1742,"C","N","M-Press Delivery"
8.5,7,5,7,1165,"C","N","M-Press Delivery"
10.6,18,6,7,2226,"C","N","Fed Post"
12.8,15,3,8,1868,"C","N","Fed Post"
5.5,12,4,11,1236,"C","N","M-Press Delivery"
10.3,13,6,11,528,"I","N","Fed Post"
11.9,9,5,10,1793,"C","N","Fed Post"
15,18,4,6,2099,"I","N","M-Press Delivery"
10.4,12,7,4,1829,"C","N","M-Press Delivery"
10.2,15,4,12,1498,"C","N","Fed Post"
14.2,13,3,8,1779,"C","N","Fed Post"
7.3,12,2,7,1315,"C","N","M-Press Delivery"
11.8,13,6,9,1857,"I","H","M-Press Delivery"
12.6,17,1,12,1643,"C","N","Fed Post"
6.6,12,4,5,1369,"C","N","M-Press Delivery"
5.9,19,5,7,1043,"C","N","M-Press Delivery"
12.5,13,7,5,1943,"I","N","Fed Post"
15,14,1,10,2925,"C","N","M-Press Delivery"
8.1,18,4,12,913,"I","N","M-Press Delivery"
11,10,8,10,1274,"I","N","M-Press Delivery"
7.6,14,6,3,1111,"I","N","Fed Post"
13.9,14,4,12,1817,"I","H","Fed Post"
13.6,15,5,11,2425,"C","N","Fed Post"
5.1,11,5,7,939,"C","N","M-Press Delivery"
13.6,12,7,12,2533,"C","N","M-Press Delivery"
11.1,12,4,7,1580,"C","H","Fed Post"
3.5,10,7,7,595,"C","N","M-Press Delivery"
12,6,5,5,1844,"C","N","Fed Post"
11.2,10,3,6,1747,"C","N","Fed Post"
12.1,8,4,6,1663,"C","N","Fed Post"
14.5,22,4,12,2494,"C","N","M-Press Delivery"
4.7,15,6,14,1148,"C","N","M-Press Delivery"
8.5,11,4,6,1104,"I","N","M-Press Delivery"
9.5,15,5,10,1749,"C","N","Fed Post"
10.9,9,6,8,1467,"I","H","Fed Post"
10.2,8,6,7,1039,"I","H","Fed Post"
9,8,3,15,1356,"C","N","Fed Post"
8.6,9,1,11,1713,"C","N","M-Press Delivery"
9.4,10,3,8,1676,"C","N","M-Press Delivery"
7.9,13,2,11,1192,"I","N","M-Press Delivery"
16.4,9,2,4,2145,"I","N","Fed Post"
10.2,15,1,12,1478,"I","N","Fed Post"
5.3,16,7,5,1319,"C","N","M-Press Delivery"
13,11,6,6,1994,"C","N","Fed Post"
9,17,5,10,1499,"C","N","Fed Post"
11.5,14,6,8,2018,"C","H","Fed Post"
9.3,16,5,5,1642,"C","N","M-Press Delivery"
17.6,14,6,8,2104,"I","N","Fed Post"
7.1,9,3,5,403,"C","H","Fed Post"
8.8,8,6,14,1512,"I","N","M-Press Delivery"
8.6,14,2,7,1322,"C","N","M-Press Delivery"
11.5,14,3,8,1199,"C","H","Fed Post"
9.8,21,4,12,1528,"C","H","Fed Post"
10.1,11,1,13,1065,"I","N","Fed Post"
14.9,9,5,7,2780,"C","N","M-Press Delivery"
8.3,19,6,10,1314,"C","N","M-Press Delivery"
10.3,13,3,10,1908,"C","N","M-Press Delivery"
12.1,11,6,5,2058,"C","N","M-Press Delivery"
11,17,3,5,1559,"C","N","Fed Post"
5.6,13,6,8,1015,"C","N","M-Press Delivery"
6.1,10,3,6,1227,"C","N","M-Press Delivery"
12.5,11,4,13,1817,"C","N","Fed Post"
7.3,11,6,7,1217,"C","N","M-Press Delivery"
11,16,5,8,1679,"I","N","Fed Post"
6.4,13,2,13,768,"C","N","Fed Post"
10.4,13,2,8,1547,"C","N","Fed Post"
7.2,11,1,11,921,"C","N","Fed Post"
11.4,23,3,15,1527,"C","N","M-Press Delivery"
10.6,12,3,8,1732,"C","N","Fed Post"
12.1,5,4,5,2071,"C","N","M-Press Delivery"
11,12,2,8,1835,"C","N","Fed Post"
8.5,14,4,9,1516,"I","N","M-Press Delivery"
10.6,14,5,8,1742,"I","N","M-Press Delivery"
7.6,8,2,13,1390,"C","N","M-Press Delivery"
13.1,14,7,16,2302,"C","N","M-Press Delivery"
7.5,13,1,4,1100,"C","N","M-Press Delivery"
6.3,18,4,14,1031,"C","H","M-Press Delivery"
7.6,13,4,5,1459,"I","N","M-Press Delivery"
5.6,17,7,7,788,"C","N","M-Press Delivery"
6.5,10,5,9,1193,"C","N","M-Press Delivery"
11.3,7,2,11,2208,"C","N","M-Press Delivery"
10.8,12,6,12,1628,"C","H","Fed Post"
8.9,12,2,7,1026,"I","H","Fed Post"
12.2,12,3,13,2237,"I","N","M-Press Delivery"
9,11,3,10,1628,"C","N","Fed Post"
11.1,18,4,7,1535,"I","N","Fed Post"
6.9,15,7,14,1051,"C","H","M-Press Delivery"
13,12,5,10,2075,"C","N","M-Press Delivery"
9.5,14,5,8,1678,"C","N","M-Press Delivery"
7.2,10,4,8,1389,"C","N","M-Press Delivery"
10.3,16,1,13,1427,"C","N","Fed Post"
13.6,9,5,6,1961,"C","N","Fed Post"
14.6,18,2,5,1974,"C","N","Fed Post"
5.7,10,4,9,922,"C","N","M-Press Delivery"
10.8,16,5,8,1162,"C","N","Fed Post"
9,13,6,10,1463,"C","N","M-Press Delivery"
14.9,19,5,13,1868,"I","N","Fed Post"
7.6,17,3,8,1084,"C","H","Fed Post"
6.4,10,3,13,863,"C","N","M-Press Delivery"
4.5,18,1,12,811,"C","N","M-Press Delivery"
11.1,14,3,8,1819,"C","H","M-Press Delivery"
11.8,19,1,9,1588,"I","N","M-Press Delivery"
12.4,13,4,8,1602,"C","N","Fed Post"
8,9,3,12,1454,"C","N","M-Press Delivery"
10.6,16,3,2,1626,"C","N","Fed Post"
9.5,24,4,7,2013,"C","N","M-Press Delivery"
12.4,6,6,7,2074,"C","H","M-Press Delivery"
12.1,12,8,12,1822,"C","N","Fed Post"
7.4,11,2,8,1028,"C","N","M-Press Delivery"
8.6,10,2,8,1468,"C","N","M-Press Delivery"
10.5,14,3,6,1221,"I","N","Fed Post"
6.2,12,6,8,685,"C","N","Fed Post"
12.3,20,3,7,1879,"C","N","Fed Post"
3.7,14,3,7,362,"C","N","M-Press Delivery"
10.7,19,6,9,1938,"I","N","M-Press Delivery"
11.8,14,4,8,1840,"I","N","Fed Post"
6.5,19,6,5,977,"C","N","M-Press Delivery"
4,14,3,10,845,"C","N","M-Press Delivery"
14,14,5,7,2317,"I","H","M-Press Delivery"
9.5,13,3,6,2074,"C","N","M-Press Delivery"
10.4,14,3,7,1567,"C","N","M-Press Delivery"
3.8,13,2,7,995,"C","N","M-Press Delivery"
7.4,13,1,7,1138,"C","H","Fed Post"
6.1,22,6,13,846,"C","N","Fed Post"
11.4,13,2,8,1841,"C","H","Fed Post"
7.4,15,4,10,1015,"C","N","M-Press Delivery"
9.4,13,3,4,1290,"I","H","M-Press Delivery"
11.8,11,1,7,2028,"C","N","M-Press Delivery"
15.5,15,1,11,2172,"C","N","Fed Post"
5.7,13,2,9,749,"C","N","M-Press Delivery"
12.2,13,5,4,1442,"I","N","Fed Post"
8,8,7,9,1166,"I","N","M-Press Delivery"
6.4,7,3,9,793,"C","N","Fed Post"
7.3,12,7,10,1077,"I","N","Fed Post"
5.5,10,3,10,957,"I","N","M-Press Delivery"
4.2,20,4,14,1245,"C","N","Fed Post"
9.5,13,6,12,1259,"C","N","Fed Post"
12.6,11,11,10,2134,"I","N","M-Press Delivery"
7.3,18,4,6,1351,"I","H","M-Press Delivery"
12.1,18,3,13,2235,"C","N","M-Press Delivery"
9.1,13,3,13,983,"I","N","Fed Post"
10.3,13,2,7,1250,"C","H","Fed Post"
10.9,15,2,7,1501,"C","H","Fed Post"
10.2,12,3,7,1934,"C","N","M-Press Delivery"
8,15,6,7,1206,"C","N","Fed Post"
5.6,16,3,9,754,"C","N","Fed Post"
13.5,16,2,6,1990,"I","H","M-Press Delivery"
10.3,12,2,7,1753,"I","N","M-Press Delivery"
9.9,11,7,14,1147,"C","H","Fed Post"
12.8,16,3,6,1947,"C","N","Fed Post"
12.9,14,2,9,2114,"C","N","M-Press Delivery"
9.5,15,2,15,1319,"I","N","Fed Post"
10.1,11,6,17,1037,"I","H","Fed Post"
